startId,endId,relationType
FILE_-1230829501,IMPORTED_66657567,IMPORT
FILE_-1230829501,IMPORTED_1815484335,IMPORT
FILE_-1230829501,IMPORTED_868115472,IMPORT
FILE_-1230829501,IMPORTED_1540240509,IMPORT
FILE_-1230829501,IMPORTED_-1505992646,IMPORT
FILE_-1230829501,IMPORTED_1095750994,IMPORT
FILE_-1230829501,IMPORTED_141732585,IMPORT
FILE_-1230829501,IMPORTED_65821278,IMPORT
FILE_-1230829501,IMPORTED_327177494,IMPORT
FILE_-1230829501,IMPORTED_-463512193,IMPORT
FILE_-1230829501,CLASS_SelectLanguageAdapter_-1230829501,CONTAINS
CLASS_SelectLanguageAdapter_-1230829501,CLASS_Adapter,EXTENDS
CLASS_SelectLanguageAdapter_-1230829501,METHOD_onCreateViewHolder_CLASS_SelectLanguageAdapter_-1230829501,HAS_METHOD
CLASS_SelectLanguageAdapter_-1230829501,METHOD_onBindViewHolder_CLASS_SelectLanguageAdapter_-1230829501,HAS_METHOD
CLASS_SelectLanguageAdapter_-1230829501,METHOD_getItemCount_CLASS_SelectLanguageAdapter_-1230829501,HAS_METHOD
CLASS_SelectLanguageAdapter_-1230829501,METHOD_onClick_CLASS_SelectLanguageAdapter_-1230829501,HAS_METHOD
CLASS_SelectLanguageAdapter_-1230829501,METHOD_onItemClick_CLASS_SelectLanguageAdapter_-1230829501,HAS_METHOD
CLASS_SelectLanguageAdapter_-1230829501,VAR_mListener_CLASS_SelectLanguageAdapter_-1230829501,HAS_FIELD
CLASS_SelectLanguageAdapter_-1230829501,VAR_mIsSelected_CLASS_SelectLanguageAdapter_-1230829501,HAS_FIELD
CLASS_SelectLanguageAdapter_-1230829501,VAR_mLanguageList_CLASS_SelectLanguageAdapter_-1230829501,HAS_FIELD
CLASS_SelectLanguageAdapter_-1230829501,VAR_mLanguage_CLASS_SelectLanguageAdapter_-1230829501,HAS_FIELD
CLASS_SelectLanguageAdapter_-1230829501,VAR_divider_CLASS_SelectLanguageAdapter_-1230829501,HAS_FIELD
FILE_-1230829501,CLASS_LanguageViewHolder_-1230829501,CONTAINS
CLASS_LanguageViewHolder_-1230829501,CLASS_ViewHolder,EXTENDS
CLASS_LanguageViewHolder_-1230829501,CLASS_OnClickListener,IMPLEMENTS
CLASS_LanguageViewHolder_-1230829501,METHOD_onClick_CLASS_LanguageViewHolder_-1230829501,HAS_METHOD
CLASS_LanguageViewHolder_-1230829501,VAR_mLanguage_CLASS_LanguageViewHolder_-1230829501,HAS_FIELD
CLASS_LanguageViewHolder_-1230829501,VAR_divider_CLASS_LanguageViewHolder_-1230829501,HAS_FIELD
FILE_-1230829501,CLASS_ItemClickListener_-1230829501,CONTAINS
CLASS_ItemClickListener_-1230829501,METHOD_onItemClick_CLASS_ItemClickListener_-1230829501,HAS_METHOD
FILE_-1451673610,IMPORTED_971916631,IMPORT
FILE_-1451673610,IMPORTED_-332107860,IMPORT
FILE_-1451673610,IMPORTED_-235797930,IMPORT
FILE_-1451673610,IMPORTED_-1079201753,IMPORT
FILE_-1451673610,IMPORTED_762246857,IMPORT
FILE_-1451673610,IMPORTED_-2031792384,IMPORT
FILE_-1451673610,IMPORTED_-532301691,IMPORT
FILE_-1451673610,IMPORTED_164967213,IMPORT
FILE_-1451673610,IMPORTED_-585250216,IMPORT
FILE_-1451673610,IMPORTED_-1511793077,IMPORT
FILE_-1451673610,IMPORTED_-1171727632,IMPORT
FILE_-1451673610,IMPORTED_1021601334,IMPORT
FILE_-1451673610,IMPORTED_1762728124,IMPORT
FILE_-1451673610,IMPORTED_-1503993957,IMPORT
FILE_-1451673610,IMPORTED_-1124425936,IMPORT
FILE_-1451673610,IMPORTED_14693064,IMPORT
FILE_-1451673610,IMPORTED_1754524719,IMPORT
FILE_-1451673610,IMPORTED_-1732020098,IMPORT
FILE_-1451673610,IMPORTED_515858019,IMPORT
FILE_-1451673610,IMPORTED_-2019115480,IMPORT
FILE_-1451673610,IMPORTED_-362261361,IMPORT
FILE_-1451673610,IMPORTED_1558765019,IMPORT
FILE_-1451673610,IMPORTED_-247374844,IMPORT
FILE_-1451673610,IMPORTED_-1114099497,IMPORT
FILE_-1451673610,IMPORTED_65821278,IMPORT
FILE_-1451673610,IMPORTED_2047841669,IMPORT
FILE_-1451673610,IMPORTED_364311722,IMPORT
FILE_-1451673610,IMPORTED_66068827,IMPORT
FILE_-1451673610,IMPORTED_-1955921164,IMPORT
FILE_-1451673610,IMPORTED_-1767605960,IMPORT
FILE_-1451673610,IMPORTED_-1981316967,IMPORT
FILE_-1451673610,IMPORTED_327177494,IMPORT
FILE_-1451673610,IMPORTED_-1876567909,IMPORT
FILE_-1451673610,IMPORTED_853755484,IMPORT
FILE_-1451673610,IMPORTED_-2093369145,IMPORT
FILE_-1451673610,IMPORTED_1408941968,IMPORT
FILE_-1451673610,IMPORTED_475800383,IMPORT
FILE_-1451673610,IMPORTED_-1098970127,IMPORT
FILE_-1451673610,IMPORTED_2119949988,IMPORT
FILE_-1451673610,IMPORTED_1457442605,IMPORT
FILE_-1451673610,IMPORTED_443960878,IMPORT
FILE_-1451673610,IMPORTED_736241667,IMPORT
FILE_-1451673610,IMPORTED_746084082,IMPORT
FILE_-1451673610,CLASS_BluetoothScanningService_-1451673610,CONTAINS
CLASS_BluetoothScanningService_-1451673610,CLASS_Service,EXTENDS
CLASS_BluetoothScanningService_-1451673610,CLASS_AdaptiveModeListener,IMPLEMENTS
CLASS_BluetoothScanningService_-1451673610,METHOD_onScanResult_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onBatchScanResults_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onScanFailed_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onCreate_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_createNotificationChannel_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_clearList_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_advertiseAndScan_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_run_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_discover_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_storeDetectedUserDeviceInDB_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onStartCommand_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_configureNotification_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_getNotification_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_startLocationUpdate_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onBind_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onDestroy_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_isBluetoothAvailable_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_registerBluetoothStateListener_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_registerLocationStateListener_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onReceive_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onReceive_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_updateNotification_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onLowMemory_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,METHOD_onModeChange_CLASS_BluetoothScanningService_-1451673610,HAS_METHOD
CLASS_BluetoothScanningService_-1451673610,VAR_retrieveLocationService_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mBluetoothLeScanner_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mAdaptiveScanHelper_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mData_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_FIVE_MINUTES_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_searchTimestamp_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mGattServer_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_NOTIF_ID_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_TAG_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mScanCallback_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_serviceRunning_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_timer_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mLocationChangeListener_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
CLASS_BluetoothScanningService_-1451673610,VAR_mBluetoothStatusChangeReceiver_CLASS_BluetoothScanningService_-1451673610,HAS_FIELD
FILE_1104094693,IMPORTED_-1503993957,IMPORT
FILE_1104094693,IMPORTED_-1505992646,IMPORT
FILE_1104094693,IMPORTED_-1689980266,IMPORT
FILE_1104094693,IMPORTED_1466486048,IMPORT
FILE_1104094693,IMPORTED_-249877877,IMPORT
FILE_1104094693,CLASS_UploadDataToServerWorker_1104094693,CONTAINS
CLASS_UploadDataToServerWorker_1104094693,CLASS_Worker,EXTENDS
CLASS_UploadDataToServerWorker_1104094693,METHOD_doWork_CLASS_UploadDataToServerWorker_1104094693,HAS_METHOD
FILE_-1869100218,IMPORTED_735120228,IMPORT
FILE_-1869100218,IMPORTED_-1503993957,IMPORT
FILE_-1869100218,IMPORTED_1754524719,IMPORT
FILE_-1869100218,IMPORTED_-1732020098,IMPORT
FILE_-1869100218,IMPORTED_-1505992646,IMPORT
FILE_-1869100218,IMPORTED_-1089721634,IMPORT
FILE_-1869100218,IMPORTED_-1214444732,IMPORT
FILE_-1869100218,IMPORTED_1515148088,IMPORT
FILE_-1869100218,IMPORTED_-1486536156,IMPORT
FILE_-1869100218,IMPORTED_-1547435333,IMPORT
FILE_-1869100218,IMPORTED_65821278,IMPORT
FILE_-1869100218,IMPORTED_489158665,IMPORT
FILE_-1869100218,IMPORTED_172992121,IMPORT
FILE_-1869100218,IMPORTED_2119949988,IMPORT
FILE_-1869100218,CLASS_CoronaApplication_-1869100218,CONTAINS
CLASS_CoronaApplication_-1869100218,CLASS_Application,EXTENDS
CLASS_CoronaApplication_-1869100218,CLASS_Provider,IMPLEMENTS
CLASS_CoronaApplication_-1869100218,METHOD_getInstance_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_onCreate_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_setBestLocation_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_getAppLastLocation_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_getDeviceLastKnownLocation_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_warmUpLocation_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_getContext_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,METHOD_getWorkManagerConfiguration_CLASS_CoronaApplication_-1869100218,HAS_METHOD
CLASS_CoronaApplication_-1869100218,VAR_instance_CLASS_CoronaApplication_-1869100218,HAS_FIELD
CLASS_CoronaApplication_-1869100218,VAR_lastKnownLocation_CLASS_CoronaApplication_-1869100218,HAS_FIELD
FILE_371712056,IMPORTED_64536644,IMPORT
FILE_371712056,IMPORTED_-1530481735,IMPORT
FILE_371712056,IMPORTED_-1378815801,IMPORT
FILE_371712056,IMPORTED_1902768378,IMPORT
FILE_371712056,IMPORTED_1408941968,IMPORT
FILE_371712056,IMPORTED_65821278,IMPORT
FILE_371712056,IMPORTED_1408941968,IMPORT
FILE_371712056,CLASS_BluetoothDataDao_371712056,CONTAINS
CLASS_BluetoothDataDao_371712056,METHOD_insertNearbyUser_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_insertAllNearbyUsers_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_getAllNearbyDevices_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_getRowCount_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_getFirstXNearbyDeviceInfo_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_getXNearbyDeviceInfoWithOffset_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_deleteXDaysOldData_CLASS_BluetoothDataDao_371712056,HAS_METHOD
CLASS_BluetoothDataDao_371712056,METHOD_deleteAll_CLASS_BluetoothDataDao_371712056,HAS_METHOD
FILE_1564821589,IMPORTED_1408941968,IMPORT
FILE_1564821589,IMPORTED_-50082483,IMPORT
FILE_1564821589,IMPORTED_-1552556858,IMPORT
FILE_1564821589,IMPORTED_65821278,IMPORT
FILE_1564821589,IMPORTED_815902476,IMPORT
FILE_1564821589,IMPORTED_462790736,IMPORT
FILE_1564821589,IMPORTED_-2026359096,IMPORT
FILE_1564821589,CLASS_DBManager_1564821589,CONTAINS
CLASS_DBManager_1564821589,METHOD_insertNearbyDetectedDeviceInfo_CLASS_DBManager_1564821589,HAS_METHOD
CLASS_DBManager_1564821589,METHOD_insertNearbyDetectedDeviceInfo_CLASS_DBManager_1564821589,HAS_METHOD
CLASS_DBManager_1564821589,VAR_numCores_CLASS_DBManager_1564821589,HAS_FIELD
CLASS_DBManager_1564821589,VAR_executor_CLASS_DBManager_1564821589,HAS_FIELD
FILE_2109509737,IMPORTED_-1503993957,IMPORT
FILE_2109509737,IMPORTED_-1505992646,IMPORT
FILE_2109509737,IMPORTED_-944376823,IMPORT
FILE_2109509737,IMPORTED_2001066601,IMPORT
FILE_2109509737,IMPORTED_-413083900,IMPORT
FILE_2109509737,IMPORTED_-595803552,IMPORT
FILE_2109509737,IMPORTED_720396131,IMPORT
FILE_2109509737,IMPORTED_-1767605960,IMPORT
FILE_2109509737,IMPORTED_-539809494,IMPORT
FILE_2109509737,IMPORTED_1408941968,IMPORT
FILE_2109509737,CLASS_FightCovidDB_2109509737,CONTAINS
CLASS_FightCovidDB_2109509737,CLASS_RoomDatabase,EXTENDS
CLASS_FightCovidDB_2109509737,METHOD_getInstance_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,METHOD_buildDatabase_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,METHOD_onCreate_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,METHOD_migrate_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,METHOD_migrate_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,METHOD_getBluetoothDataDao_CLASS_FightCovidDB_2109509737,HAS_METHOD
CLASS_FightCovidDB_2109509737,VAR_sInstance_CLASS_FightCovidDB_2109509737,HAS_FIELD
CLASS_FightCovidDB_2109509737,VAR_DATABASE_NAME_CLASS_FightCovidDB_2109509737,HAS_FIELD
CLASS_FightCovidDB_2109509737,VAR_MIGRATION_1_2_CLASS_FightCovidDB_2109509737,HAS_FIELD
CLASS_FightCovidDB_2109509737,VAR_MIGRATION_2_3_CLASS_FightCovidDB_2109509737,HAS_FIELD
FILE_2052546297,IMPORTED_971916631,IMPORT
FILE_2052546297,IMPORTED_-1079201753,IMPORT
FILE_2052546297,IMPORTED_-2031792384,IMPORT
FILE_2052546297,IMPORTED_-1124425936,IMPORT
FILE_2052546297,IMPORTED_515858019,IMPORT
FILE_2052546297,IMPORTED_-1440200382,IMPORT
FILE_2052546297,IMPORTED_-1505992646,IMPORT
FILE_2052546297,IMPORTED_-247374844,IMPORT
FILE_2052546297,IMPORTED_1943378637,IMPORT
FILE_2052546297,IMPORTED_663870722,IMPORT
FILE_2052546297,IMPORTED_1504674974,IMPORT
FILE_2052546297,IMPORTED_-1098970127,IMPORT
FILE_2052546297,IMPORTED_2119949988,IMPORT
FILE_2052546297,IMPORTED_-249877877,IMPORT
FILE_2052546297,IMPORTED_746084082,IMPORT
FILE_2052546297,IMPORTED_956013985,IMPORT
FILE_2052546297,IMPORTED_654570008,IMPORT
FILE_2052546297,IMPORTED_-1383349348,IMPORT
FILE_2052546297,CLASS_FcmMessagingService_2052546297,CONTAINS
CLASS_FcmMessagingService_2052546297,CLASS_FirebaseMessagingService,EXTENDS
CLASS_FcmMessagingService_2052546297,METHOD_onNewToken_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_onMessageReceived_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_pushDataToServer_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_showNotification_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_getContentText_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_getContentTitle_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,METHOD_setBluetoothName_CLASS_FcmMessagingService_2052546297,HAS_METHOD
CLASS_FcmMessagingService_2052546297,VAR_NOTIFICATION_ID_CLASS_FcmMessagingService_2052546297,HAS_FIELD
FILE_-2089630623,IMPORTED_-2031792384,IMPORT
FILE_-2089630623,IMPORTED_-532301691,IMPORT
FILE_-2089630623,IMPORTED_1022994121,IMPORT
FILE_-2089630623,IMPORTED_-146451922,IMPORT
FILE_-2089630623,IMPORTED_1132585156,IMPORT
FILE_-2089630623,IMPORTED_1430795180,IMPORT
FILE_-2089630623,IMPORTED_-46023842,IMPORT
FILE_-2089630623,IMPORTED_-1190709926,IMPORT
FILE_-2089630623,IMPORTED_-1171727632,IMPORT
FILE_-2089630623,IMPORTED_1762728124,IMPORT
FILE_-2089630623,IMPORTED_-1503993957,IMPORT
FILE_-2089630623,IMPORTED_-1124425936,IMPORT
FILE_-2089630623,IMPORTED_14693064,IMPORT
FILE_-2089630623,IMPORTED_1754524719,IMPORT
FILE_-2089630623,IMPORTED_515858019,IMPORT
FILE_-2089630623,IMPORTED_-457006612,IMPORT
FILE_-2089630623,IMPORTED_-1114099497,IMPORT
FILE_-2089630623,IMPORTED_65821278,IMPORT
FILE_-2089630623,IMPORTED_66068827,IMPORT
FILE_-2089630623,IMPORTED_-1876567909,IMPORT
FILE_-2089630623,IMPORTED_1408941968,IMPORT
FILE_-2089630623,IMPORTED_443960878,IMPORT
FILE_-2089630623,IMPORTED_736241667,IMPORT
FILE_-2089630623,IMPORTED_1090736440,IMPORT
FILE_-2089630623,IMPORTED_-545894831,IMPORT
FILE_-2089630623,CLASS_GattClient_-2089630623,CONTAINS
CLASS_GattClient_-2089630623,METHOD_onConnectionStateChange_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_onServicesDiscovered_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_requestCharacteristics_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_onCharacteristicRead_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_readCounterCharacteristic_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_storeDetectedUserDeviceInDB_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_onReceive_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_onCreate_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_configureClient_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_registerReceiver_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_startClient_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_stopClient_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,METHOD_onDestroy_CLASS_GattClient_-2089630623,HAS_METHOD
CLASS_GattClient_-2089630623,VAR_TAG_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_mBluetoothGatt_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_mDevice_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_txPower_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_mRssi_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_txPowerLevel_CLASS_GattClient_-2089630623,HAS_FIELD
CLASS_GattClient_-2089630623,VAR_chars_CLASS_GattClient_-2089630623,HAS_FIELD
